index,canton,sex,age,count,percentage,cases,fatalities,cases_pp,fatalities_pp
1430,NW,Male,45,260,0.011814959556484594,0,0,0.0,0.0
1431,NW,Male,46,298,0.01354176133781696,3,0,0.010067114093959731,0.0
1432,NW,Male,47,288,0.013087339816413706,2,0,0.006944444444444444,0.0
1433,NW,Male,48,314,0.014268835772062165,0,0,0.0,0.0
1434,NW,Male,49,320,0.014541488684904118,0,0,0.0,0.0
1435,NW,Male,50,394,0.017904207943288192,0,0,0.0,0.0
1436,NW,Male,51,361,0.016404616922657458,1,0,0.002770083102493075,0.0
1437,NW,Male,52,386,0.01754067072616559,2,0,0.0051813471502590676,0.0
1438,NW,Male,53,412,0.01872216668181405,3,0,0.007281553398058253,0.0
1439,NW,Male,54,423,0.01922203035535763,1,0,0.002364066193853428,0.0
1440,NW,Male,55,382,0.01735890211760429,5,0,0.013089005235602094,0.0
1441,NW,Male,56,390,0.01772243933472689,1,0,0.002564102564102564,0.0
1442,NW,Male,57,343,0.0155866581841316,1,0,0.0029154518950437317,0.0
1443,NW,Male,58,362,0.016450059074797782,0,0,0.0,0.0
1444,NW,Male,59,365,0.01658638553121876,1,0,0.0027397260273972603,0.0
1445,NW,Male,60,337,0.015314005271289649,1,0,0.002967359050445104,0.0
1446,NW,Male,61,344,0.015632100336271926,0,0,0.0,0.0
1447,NW,Male,62,327,0.014859583749886395,1,0,0.0030581039755351682,0.0
1448,NW,Male,63,289,0.01313278196855403,2,0,0.006920415224913495,0.0
1449,NW,Male,64,289,0.01313278196855403,0,0,0.0,0.0
1450,NW,Male,65,296,0.013450877033536309,1,0,0.0033783783783783786,0.0
1451,NW,Male,66,257,0.01167863310006362,0,0,0.0,0.0
1452,NW,Male,67,238,0.010815232209397438,1,0,0.004201680672268907,0.0
1453,NW,Male,68,259,0.01176951740434427,0,0,0.0,0.0
1454,NW,Male,69,278,0.012632918295010452,1,0,0.0035971223021582736,0.0
1455,NW,Male,70,265,0.012042170317186221,0,0,0.0,0.0
1456,NW,Male,71,266,0.012087612469326547,0,0,0.0,0.0
1457,NW,Male,72,243,0.011042442970099063,0,0,0.0,0.0
1458,NW,Male,73,221,0.010042715623011907,0,0,0.0,0.0
1459,NW,Male,74,234,0.010633463600836135,0,0,0.0,0.0
1460,NW,Male,75,215,0.009770062710169954,1,0,0.004651162790697674,0.0
1461,NW,Male,76,190,0.008634008906661819,0,0,0.0,0.0
1462,NW,Male,77,160,0.007270744342452059,0,0,0.0,0.0
1463,NW,Male,78,153,0.006952649277469781,1,0,0.006535947712418301,0.0
1464,NW,Male,79,129,0.005862037626101972,1,0,0.007751937984496124,0.0
1465,NW,Male,80,109,0.004953194583295465,1,0,0.009174311926605505,0.0
1466,NW,Male,81,104,0.004725983822593838,0,0,0.0,0.0
1467,NW,Male,82,109,0.004953194583295465,1,0,0.009174311926605505,0.0
1468,NW,Male,83,101,0.004589657366172862,0,0,0.0,0.0
1469,NW,Male,84,78,0.0035444878669453786,0,0,0.0,0.0
1470,NW,Male,85,87,0.003953467236208307,0,0,0.0,0.0
1471,NW,Male,86,59,0.0026810869762791964,0,0,0.0,0.0
1472,NW,Male,87,63,0.002862855584840498,0,0,0.0,0.0
1473,NW,Male,88,52,0.002362991911296919,0,0,0.0,0.0
1474,NW,Male,89,40,0.0018176860856130147,0,0,0.0,0.0
1475,NW,Male,90,40,0.0018176860856130147,0,0,0.0,0.0
1476,NW,Male,91,28,0.0012723802599291102,0,0,0.0,0.0
1477,NW,Male,92,33,0.0014995910206307371,0,0,0.0,0.0
1478,NW,Male,93,16,0.0007270744342452058,0,0,0.0,0.0
1479,NW,Male,94,15,0.0006816322821048805,0,0,0.0,0.0
1480,NW,Male,95,7,0.00031809506498227754,0,0,0.0,0.0
1481,NW,Male,96,10,0.0004544215214032537,0,0,0.0,0.0
1482,NW,Male,97,2,9.088430428065073e-05,0,0,0.0,0.0
1483,NW,Male,98,1,4.5442152140325365e-05,0,0,0.0,0.0
1484,NW,Male,99,7,0.00031809506498227754,0,0,0.0,0.0
1287,OW,Female,1,189,0.01019142626044756,0,0,0.0,0.0
1288,OW,Female,2,178,0.009598274467511459,0,0,0.0,0.0
1289,OW,Female,3,190,0.010245349150714478,0,0,0.0,0.0
1290,OW,Female,4,205,0.011054192504718252,0,0,0.0,0.0
1291,OW,Female,5,170,0.009166891345376111,0,0,0.0,0.0
1292,OW,Female,6,199,0.010730655163116743,0,0,0.0,0.0
1293,OW,Female,7,176,0.009490428686977623,0,0,0.0,0.0
1294,OW,Female,8,183,0.00986788891884605,0,0,0.0,0.0
1295,OW,Female,9,183,0.00986788891884605,0,0,0.0,0.0
1296,OW,Female,10,194,0.010461040711782152,0,0,0.0,0.0
1297,OW,Female,11,193,0.010407117821515233,0,0,0.0,0.0
1298,OW,Female,12,172,0.009274737125909949,0,0,0.0,0.0
1299,OW,Female,13,181,0.009760043138312214,0,0,0.0,0.0
1300,OW,Female,14,193,0.010407117821515233,0,0,0.0,0.0
1301,OW,Female,15,173,0.009328660016176868,0,0,0.0,0.0
1302,OW,Female,16,188,0.010137503370180642,0,0,0.0,0.0
1303,OW,Female,17,192,0.010353194931248314,0,0,0.0,0.0
1304,OW,Female,18,187,0.010083580479913723,1,0,0.0053475935828877,0.0
1305,OW,Female,19,195,0.010514963602049069,1,0,0.005128205128205128,0.0
1306,OW,Female,20,195,0.010514963602049069,2,0,0.010256410256410256,0.0
1307,OW,Female,21,191,0.010299272040981397,1,0,0.005235602094240838,0.0
1308,OW,Female,22,214,0.011539498517120517,0,0,0.0,0.0
1309,OW,Female,23,236,0.01272580210299272,2,0,0.00847457627118644,0.0
1310,OW,Female,24,193,0.010407117821515233,1,0,0.0051813471502590676,0.0
1311,OW,Female,25,219,0.01180911296845511,2,0,0.0091324200913242,0.0
1312,OW,Female,26,226,0.012186573200323538,1,0,0.004424778761061947,0.0
1313,OW,Female,27,228,0.012294418980857374,2,0,0.008771929824561403,0.0
1314,OW,Female,28,240,0.012941493664060394,0,0,0.0,0.0
1315,OW,Female,29,236,0.01272580210299272,0,0,0.0,0.0
1316,OW,Female,30,230,0.01240226476139121,0,0,0.0,0.0
1317,OW,Female,31,224,0.0120787274197897,0,0,0.0,0.0
1318,OW,Female,32,230,0.01240226476139121,1,0,0.004347826086956522,0.0
1319,OW,Female,33,236,0.01272580210299272,1,0,0.00423728813559322,0.0
1320,OW,Female,34,210,0.011323806956052845,1,0,0.004761904761904762,0.0
1321,OW,Female,35,234,0.012617956322458884,1,0,0.004273504273504274,0.0
1322,OW,Female,36,263,0.014181720140199515,1,0,0.0038022813688212928,0.0
1323,OW,Female,37,256,0.013804259908331087,0,0,0.0,0.0
1324,OW,Female,38,262,0.014127797249932596,0,0,0.0,0.0
1325,OW,Female,39,218,0.01175519007818819,1,0,0.0045871559633027525,0.0
1326,OW,Female,40,227,0.012240496090590455,0,0,0.0,0.0
1327,OW,Female,41,239,0.012887570773793475,1,0,0.0041841004184100415,0.0
1328,OW,Female,42,238,0.012833647883526558,0,0,0.0,0.0
1329,OW,Female,43,227,0.012240496090590455,0,0,0.0,0.0
1330,OW,Female,44,221,0.011916958748988946,1,0,0.004524886877828055,0.0
1331,OW,Female,45,247,0.013318953895928822,0,0,0.0,0.0
1332,OW,Female,46,264,0.014235643030466432,2,0,0.007575757575757576,0.0
1333,OW,Female,47,267,0.014397411701267187,0,0,0.0,0.0
1334,OW,Female,48,283,0.01526017794553788,1,0,0.0035335689045936395,0.0
1335,OW,Female,49,304,0.016392558641143164,0,0,0.0,0.0
1336,OW,Female,50,302,0.01628471286060933,2,0,0.006622516556291391,0.0
1337,OW,Female,51,312,0.016823941763278512,0,0,0.0,0.0
1338,OW,Female,52,297,0.016015098409274738,2,0,0.006734006734006734,0.0
1339,OW,Female,53,273,0.014720949042868697,0,0,0.0,0.0
1340,OW,Female,54,313,0.01687786465354543,1,0,0.003194888178913738,0.0
1341,OW,Female,55,300,0.016176867080075492,1,0,0.0033333333333333335,0.0
1342,OW,Female,56,319,0.01720140199514694,0,0,0.0,0.0
1343,OW,Female,57,265,0.014289565920733351,1,0,0.0037735849056603774,0.0
1344,OW,Female,58,294,0.015853329738473983,1,0,0.003401360544217687,0.0
1345,OW,Female,59,238,0.012833647883526558,0,0,0.0,0.0
1346,OW,Female,60,273,0.014720949042868697,0,0,0.0,0.0
1347,OW,Female,61,265,0.014289565920733351,0,0,0.0,0.0
1348,OW,Female,62,230,0.01240226476139121,0,0,0.0,0.0
1349,OW,Female,63,231,0.012456187651658129,0,0,0.0,0.0
1350,OW,Female,64,229,0.012348341871124293,0,0,0.0,0.0
1351,OW,Female,65,213,0.0114855756268536,0,0,0.0,0.0
1352,OW,Female,66,199,0.010730655163116743,0,0,0.0,0.0
1353,OW,Female,67,223,0.012024804529522782,0,0,0.0,0.0
1354,OW,Female,68,198,0.010676732272849826,0,0,0.0,0.0
1355,OW,Female,69,226,0.012186573200323538,0,0,0.0,0.0
1356,OW,Female,70,176,0.009490428686977623,0,0,0.0,0.0
1357,OW,Female,71,178,0.009598274467511459,1,0,0.0056179775280898875,0.0
1358,OW,Female,72,192,0.010353194931248314,2,0,0.010416666666666666,0.0
1359,OW,Female,73,186,0.010029657589646804,1,0,0.005376344086021506,0.0
1360,OW,Female,74,157,0.008465893771906175,0,0,0.0,0.0
1361,OW,Female,75,143,0.007710973308169318,0,0,0.0,0.0
1362,OW,Female,76,135,0.007279590186033971,0,0,0.0,0.0
1363,OW,Female,77,140,0.007549204637368563,0,0,0.0,0.0
1364,OW,Female,78,108,0.005823672148827177,0,0,0.0,0.0
1365,OW,Female,79,133,0.007171744405500135,0,0,0.0,0.0
1366,OW,Female,80,125,0.0067403612833647885,0,0,0.0,0.0
1367,OW,Female,81,118,0.00636290105149636,0,0,0.0,0.0
1368,OW,Female,82,78,0.004205985440819628,0,0,0.0,0.0
1369,OW,Female,83,85,0.004583445672688056,0,0,0.0,0.0
1370,OW,Female,84,97,0.005230520355891076,0,0,0.0,0.0
1371,OW,Female,85,112,0.00603936370989485,0,0,0.0,0.0
1372,OW,Female,86,95,0.005122674575357239,0,0,0.0,0.0
1373,OW,Female,87,72,0.0038824480992181182,0,0,0.0,0.0
1374,OW,Female,88,75,0.004044216770018873,0,0,0.0,0.0
1375,OW,Female,89,70,0.0037746023186842814,0,0,0.0,0.0
1376,OW,Female,90,63,0.0033971420868158532,0,0,0.0,0.0
1377,OW,Female,91,45,0.0024265300620113237,0,0,0.0,0.0
1378,OW,Female,92,38,0.0020490698301428955,0,0,0.0,0.0
1379,OW,Female,93,28,0.0015098409274737126,0,0,0.0,0.0
1380,OW,Female,94,29,0.001563763817740631,0,0,0.0,0.0
1381,OW,Female,95,30,0.0016176867080075492,0,0,0.0,0.0
1382,OW,Female,96,14,0.0007549204637368563,0,0,0.0,0.0
1383,OW,Female,97,9,0.0004853060124022648,0,0,0.0,0.0
1384,OW,Female,98,6,0.0003235373416015098,0,0,0.0,0.0
1385,OW,Female,99,9,0.0004853060124022648,0,0,0.0,0.0
1188,OW,Male,1,192,0.010089332632685234,0,0,0.0,0.0
1189,OW,Male,2,199,0.010457172884918549,0,0,0.0,0.0
1190,OW,Male,3,181,0.009511297950604309,0,0,0.0,0.0
1191,OW,Male,4,196,0.010299527062532843,0,0,0.0,0.0
1192,OW,Male,5,186,0.00977404098791382,0,0,0.0,0.0
1193,OW,Male,6,188,0.009879138202837624,0,0,0.0,0.0
1194,OW,Male,7,215,0.011297950604308986,0,0,0.0,0.0
1195,OW,Male,8,197,0.010352075669994746,0,0,0.0,0.0
1196,OW,Male,9,207,0.010877561744613767,0,0,0.0,0.0
1197,OW,Male,10,180,0.009458749343142408,0,0,0.0,0.0
1198,OW,Male,11,212,0.01114030478192328,0,0,0.0,0.0
1199,OW,Male,12,185,0.009721492380451918,0,0,0.0,0.0
1200,OW,Male,13,167,0.008775617446137677,0,0,0.0,0.0
1201,OW,Male,14,191,0.010036784025223332,0,0,0.0,0.0
1202,OW,Male,15,178,0.009353652128218603,0,0,0.0,0.0
1203,OW,Male,16,185,0.009721492380451918,0,0,0.0,0.0
1204,OW,Male,17,178,0.009353652128218603,0,0,0.0,0.0
1205,OW,Male,18,221,0.0116132422490804,0,0,0.0,0.0
1206,OW,Male,19,208,0.01093011035207567,0,0,0.0,0.0
1207,OW,Male,20,220,0.011560693641618497,0,0,0.0,0.0
1208,OW,Male,21,231,0.012138728323699421,0,0,0.0,0.0
1209,OW,Male,22,212,0.01114030478192328,0,0,0.0,0.0
1210,OW,Male,23,228,0.011981082501313715,1,0,0.0043859649122807015,0.0
1211,OW,Male,24,233,0.012243825538623226,1,0,0.004291845493562232,0.0
1212,OW,Male,25,237,0.012454019968470835,0,0,0.0,0.0
1213,OW,Male,26,249,0.013084603258013663,1,0,0.004016064257028112,0.0
1214,OW,Male,27,237,0.012454019968470835,1,0,0.004219409282700422,0.0
1215,OW,Male,28,254,0.013347346295323173,1,0,0.003937007874015748,0.0
1216,OW,Male,29,253,0.013294797687861272,1,0,0.003952569169960474,0.0
1217,OW,Male,30,255,0.013399894902785077,1,0,0.00392156862745098,0.0
1218,OW,Male,31,232,0.012191276931161324,0,0,0.0,0.0
1219,OW,Male,32,243,0.012769311613242249,1,0,0.00411522633744856,0.0
1220,OW,Male,33,274,0.01439831844456122,3,0,0.010948905109489052,0.0
1221,OW,Male,34,237,0.012454019968470835,0,0,0.0,0.0
1222,OW,Male,35,205,0.010772464529689963,1,0,0.004878048780487805,0.0
1223,OW,Male,36,221,0.0116132422490804,2,0,0.00904977375565611,0.0
1224,OW,Male,37,253,0.013294797687861272,1,0,0.003952569169960474,0.0
1225,OW,Male,38,268,0.014083026799789806,1,0,0.0037313432835820895,0.0
1226,OW,Male,39,244,0.012821860220704152,1,0,0.004098360655737705,0.0
1227,OW,Male,40,238,0.012506568575932738,0,0,0.0,0.0
1228,OW,Male,41,231,0.012138728323699421,0,0,0.0,0.0
1229,OW,Male,42,251,0.013189700472937467,0,0,0.0,0.0
1230,OW,Male,43,268,0.014083026799789806,0,0,0.0,0.0
1231,OW,Male,44,240,0.012611665790856543,1,0,0.004166666666666667,0.0
1232,OW,Male,45,242,0.012716763005780347,0,0,0.0,0.0
1233,OW,Male,46,283,0.01487125591171834,0,0,0.0,0.0
1234,OW,Male,47,290,0.015239096163951655,1,0,0.0034482758620689655,0.0
1235,OW,Male,48,274,0.01439831844456122,0,0,0.0,0.0
1236,OW,Male,49,279,0.01466106148187073,0,0,0.0,0.0
1237,OW,Male,50,317,0.016657908565423016,2,0,0.006309148264984227,0.0
1238,OW,Male,51,307,0.016132422490803995,2,0,0.006514657980456026,0.0
1239,OW,Male,52,364,0.01912769311613242,0,0,0.0,0.0
1240,OW,Male,53,356,0.018707304256437206,1,0,0.0028089887640449437,0.0
1241,OW,Male,54,310,0.0162900683131897,1,0,0.0032258064516129032,0.0
1242,OW,Male,55,323,0.01697320021019443,1,0,0.0030959752321981426,0.0
1243,OW,Male,56,289,0.015186547556489753,0,0,0.0,0.0
1244,OW,Male,57,305,0.01602732527588019,0,0,0.0,0.0
1245,OW,Male,58,311,0.016342616920651604,1,0,0.003215434083601286,0.0
1246,OW,Male,59,293,0.015396741986337363,0,0,0.0,0.0
1247,OW,Male,60,259,0.013610089332632686,0,0,0.0,0.0
1248,OW,Male,61,276,0.014503415659485024,0,0,0.0,0.0
1249,OW,Male,62,259,0.013610089332632686,1,0,0.003861003861003861,0.0
1250,OW,Male,63,253,0.013294797687861272,3,0,0.011857707509881422,0.0
1251,OW,Male,64,252,0.013242249080399369,0,0,0.0,0.0
1252,OW,Male,65,226,0.01187598528638991,0,0,0.0,0.0
1253,OW,Male,66,209,0.010982658959537572,0,0,0.0,0.0
1254,OW,Male,67,221,0.0116132422490804,0,0,0.0,0.0
1255,OW,Male,68,225,0.011823436678928009,0,0,0.0,0.0
1256,OW,Male,69,194,0.010194429847609038,0,0,0.0,0.0
1257,OW,Male,70,212,0.01114030478192328,0,0,0.0,0.0
1258,OW,Male,71,189,0.009931686810299527,0,0,0.0,0.0
1259,OW,Male,72,197,0.010352075669994746,1,0,0.005076142131979695,0.0
1260,OW,Male,73,192,0.010089332632685234,0,0,0.0,0.0
1261,OW,Male,74,151,0.007934839726747241,0,0,0.0,0.0
1262,OW,Male,75,164,0.00861797162375197,0,0,0.0,0.0
1263,OW,Male,76,132,0.006936416184971098,0,0,0.0,0.0
1264,OW,Male,77,132,0.006936416184971098,0,0,0.0,0.0
1265,OW,Male,78,119,0.006253284287966369,0,0,0.0,0.0
1266,OW,Male,79,130,0.006831318970047294,0,0,0.0,0.0
1267,OW,Male,80,108,0.005675249605885444,0,0,0.0,0.0
1268,OW,Male,81,96,0.005044666316342617,0,0,0.0,0.0
1269,OW,Male,82,80,0.004203888596952181,0,0,0.0,0.0
1270,OW,Male,83,71,0.0037309511297950603,0,0,0.0,0.0
1271,OW,Male,84,86,0.0045191802417235945,0,0,0.0,0.0
1272,OW,Male,85,67,0.0035207566999474514,1,0,0.014925373134328358,0.0
1273,OW,Male,86,49,0.0025748817656332107,0,0,0.0,0.0
1274,OW,Male,87,65,0.003415659485023647,0,0,0.0,0.0
1275,OW,Male,88,35,0.0018392012611665792,0,0,0.0,0.0
1276,OW,Male,89,39,0.002049395691014188,0,0,0.0,0.0
1277,OW,Male,90,26,0.0013662637940094588,0,0,0.0,0.0
1278,OW,Male,91,25,0.0013137151865475565,0,0,0.0,0.0
1279,OW,Male,92,20,0.0010509721492380452,0,0,0.0,0.0
1280,OW,Male,93,18,0.0009458749343142406,0,0,0.0,0.0
1281,OW,Male,94,9,0.0004729374671571203,0,0,0.0,0.0
1282,OW,Male,95,9,0.0004729374671571203,0,0,0.0,0.0
1283,OW,Male,96,3,0.00015764582238570677,0,0,0.0,0.0
1284,OW,Male,97,3,0.00015764582238570677,0,0,0.0,0.0
1285,OW,Male,98,2,0.00010509721492380452,0,0,0.0,0.0
1286,OW,Male,99,4,0.00021019442984760903,0,0,0.0,0.0
3465,SG,Female,1,2519,0.009996983839730769,0,0,0.0,0.0
3466,SG,Female,2,2589,0.010274788075054768,0,0,0.0,0.0
3467,SG,Female,3,2537,0.010068419214528368,0,0,0.0,0.0
3468,SG,Female,4,2487,0.009869987617868368,0,0,0.0,0.0
3469,SG,Female,5,2559,0.010155729117058768,0,0,0.0,0.0
3470,SG,Female,6,2484,0.009858081722068769,0,0,0.0,0.0
3471,SG,Female,7,2493,0.009893799409467567,0,0,0.0,0.0
3472,SG,Female,8,2490,0.009881893513667969,0,0,0.0,0.0
3473,SG,Female,9,2591,0.010282725338921167,0,0,0.0,0.0
3474,SG,Female,10,2461,0.009766803187605168,0,0,0.0,0.0
3475,SG,Female,11,2369,0.00940168904975077,0,0,0.0,0.0
3476,SG,Female,12,2356,0.00935009683461917,0,0,0.0,0.0
3477,SG,Female,13,2381,0.00944931263294917,0,0,0.0,0.0
3478,SG,Female,14,2459,0.009758865923738768,0,0,0.0,0.0
3479,SG,Female,15,2568,0.010191446804457568,0,0,0.0,0.0
3480,SG,Female,16,2539,0.010076356478394768,3,0,0.0011815675462780622,0.0
3481,SG,Female,17,2507,0.009949360256532367,5,0,0.001994415636218588,0.0
3482,SG,Female,18,2713,0.010766898434771566,4,0,0.001474382602285293,0.0
3483,SG,Female,19,2747,0.010901831920500366,1,0,0.00036403349108117945,0.0
3484,SG,Female,20,2855,0.011330444169285964,9,0,0.0031523642732049035,0.0
3485,SG,Female,21,2801,0.011116138044893165,6,0,0.0021420921099607284,0.0
3486,SG,Female,22,2980,0.011826523160935963,7,0,0.002348993288590604,0.0
3487,SG,Female,23,3071,0.01218766866685716,3,0,0.0009768804949527841,0.0
3488,SG,Female,24,3102,0.01231069625678636,4,0,0.0012894906511927789,0.0
3489,SG,Female,25,3242,0.01286630472743436,5,0,0.0015422578655151142,0.0
3490,SG,Female,26,3460,0.013731466488871956,3,0,0.0008670520231213873,0.0
3491,SG,Female,27,3443,0.013663999746007556,11,0,0.003194888178913738,0.0
3492,SG,Female,28,3540,0.014048957043527955,10,0,0.002824858757062147,0.0
3493,SG,Female,29,3450,0.013691780169539956,6,0,0.0017391304347826088,0.0
3494,SG,Female,30,3473,0.013783058704003556,7,0,0.0020155485171321624,0.0
3495,SG,Female,31,3453,0.013703686065339556,10,0,0.0028960324355632784,0.0
3496,SG,Female,32,3428,0.013604470267009557,8,0,0.002333722287047841,0.0
3497,SG,Female,33,3521,0.013973553036797155,3,0,0.0008520306731042318,0.0
3498,SG,Female,34,3331,0.013219512969489158,4,0,0.0012008405884118883,0.0
3499,SG,Female,35,3353,0.013306822872019557,3,0,0.000894721145243066,0.0
3500,SG,Female,36,3339,0.013251262024954757,6,0,0.0017969451931716084,0.0
3501,SG,Female,37,3298,0.013088548115693557,3,0,0.0009096422073984233,0.0
3502,SG,Female,38,3357,0.013322697399752358,5,0,0.0014894250819183796,0.0
3503,SG,Female,39,3207,0.01272740260977236,4,0,0.0012472715933894605,0.0
3504,SG,Female,40,3135,0.01244166111058196,3,0,0.0009569377990430622,0.0
3505,SG,Female,41,3131,0.01242578658284916,4,0,0.0012775471095496647,0.0
3506,SG,Female,42,3147,0.01248928469378036,6,0,0.0019065776930409914,0.0
3507,SG,Female,43,3070,0.012183700034923962,9,0,0.0029315960912052116,0.0
3508,SG,Female,44,3155,0.01252103374924596,1,0,0.0003169572107765452,0.0
3509,SG,Female,45,3218,0.012771057561037559,7,0,0.002175264139216905,0.0
3510,SG,Female,46,3137,0.01244959837444836,6,0,0.001912655403251514,0.0
3511,SG,Female,47,3498,0.013882274502333555,3,0,0.0008576329331046312,0.0
3512,SG,Female,48,3565,0.014148172841857955,12,0,0.0033660589060308557,0.0
3513,SG,Female,49,3764,0.014937930596564753,11,0,0.002922422954303932,0.0
3514,SG,Female,50,3764,0.014937930596564753,9,0,0.002391073326248672,0.0
3515,SG,Female,51,3804,0.015096675873892752,9,0,0.002365930599369085,0.0
3516,SG,Female,52,3949,0.01567212750420675,6,0,0.0015193719929095975,0.0
3517,SG,Female,53,3907,0.01550544496301235,5,0,0.001279754287176862,0.0
3518,SG,Female,54,3979,0.01579118646220275,8,0,0.0020105554159336515,0.0
3519,SG,Female,55,3880,0.015398291900815951,5,0,0.001288659793814433,0.0
3520,SG,Female,56,3799,0.015076832714226752,9,0,0.0023690444853908922,0.0
3521,SG,Female,57,3730,0.014802997110835953,6,0,0.0016085790884718498,0.0
3522,SG,Female,58,3520,0.013969584404863955,6,0,0.0017045454545454545,0.0
3523,SG,Female,59,3323,0.013187763914023558,6,0,0.0018055973517905506,0.0
3524,SG,Female,60,3277,0.013005206845096358,9,1,0.00274641440341776,0.0003051571559353067
3525,SG,Female,61,3184,0.01263612407530876,5,0,0.00157035175879397,0.0
3526,SG,Female,62,3215,0.01275915166523796,4,0,0.001244167962674961,0.0
3527,SG,Female,63,2970,0.011786836841603962,3,0,0.00101010101010101,0.0
3528,SG,Female,64,2931,0.011632060196209163,3,0,0.0010235414534288639,0.0
3529,SG,Female,65,2730,0.010834365177635965,3,1,0.001098901098901099,0.0003663003663003663
3530,SG,Female,66,2651,0.010520843254913167,6,0,0.002263296869105998,0.0
3531,SG,Female,67,2562,0.010167635012858367,2,1,0.00078064012490242,0.00039032006245121
3532,SG,Female,68,2626,0.010421627456583166,5,0,0.001904036557501904,0.0
3533,SG,Female,69,2563,0.010171603644791567,2,0,0.0007803355442840422,0.0
3534,SG,Female,70,2578,0.010231133123789567,1,0,0.0003878975950349108,0.0
3535,SG,Female,71,2476,0.009826332666603169,5,0,0.0020193861066235864,0.0
3536,SG,Female,72,2459,0.009758865923738768,3,0,0.0012200081333875558,0.0
3537,SG,Female,73,2389,0.00948106168841477,5,0,0.002092925910422771,0.0
3538,SG,Female,74,2328,0.00923897514048957,3,0,0.001288659793814433,0.0
3539,SG,Female,75,2243,0.008901641426167572,1,0,0.00044583147570218456,0.0
3540,SG,Female,76,2137,0.008480966441248372,2,0,0.0009358914365933552,0.0
3541,SG,Female,77,1962,0.007786455852938375,3,0,0.0015290519877675841,0.0
3542,SG,Female,78,1884,0.007476902562148776,4,1,0.0021231422505307855,0.0005307855626326964
3543,SG,Female,79,1798,0.007135600215893577,2,0,0.0011123470522803114,0.0
3544,SG,Female,80,1759,0.006980823570498777,6,1,0.0034110289937464467,0.0005685048322910744
3545,SG,Female,81,1600,0.00634981109311998,0,0,0.0,0.0
3546,SG,Female,82,1519,0.0060283519065307805,3,2,0.0019749835418038184,0.0013166556945358788
3547,SG,Female,83,1469,0.0058299203098707815,1,1,0.0006807351940095302,0.0006807351940095302
3548,SG,Female,84,1442,0.005722767247674382,5,1,0.0034674063800277394,0.0006934812760055479
3549,SG,Female,85,1231,0.004885385909769184,3,0,0.002437043054427295,0.0
3550,SG,Female,86,1186,0.004706797472775185,0,0,0.0,0.0
3551,SG,Female,87,1101,0.004369463758453186,3,0,0.0027247956403269754,0.0
3552,SG,Female,88,974,0.0038654475029367874,1,0,0.001026694045174538,0.0
3553,SG,Female,89,849,0.003369368511286789,1,0,0.001177856301531213,0.0
3554,SG,Female,90,763,0.0030280661650315902,4,1,0.005242463958060288,0.001310615989515072
3555,SG,Female,91,656,0.0026034225481791915,1,0,0.001524390243902439,0.0
3556,SG,Female,92,588,0.0023335555767215925,2,1,0.003401360544217687,0.0017006802721088435
3557,SG,Female,93,526,0.0020875003968631933,2,1,0.0038022813688212928,0.0019011406844106464
3558,SG,Female,94,375,0.0014882369749499953,0,0,0.0,0.0
3559,SG,Female,95,275,0.0010913737816299965,1,0,0.0036363636363636364,0.0
3560,SG,Female,96,224,0.0008889735530367972,1,0,0.004464285714285714,0.0
3561,SG,Female,97,172,0.0006826046925103978,2,1,0.011627906976744186,0.005813953488372093
3562,SG,Female,98,108,0.0004286122487855986,0,0,0.0,0.0
3563,SG,Female,99,168,0.0006667301647775979,0,0,0.0,0.0
3366,SG,Male,1,2617,0.010355743737881366,0,0,0.0,0.0
3367,SG,Male,2,2776,0.010984923430018598,0,0,0.0,0.0
3368,SG,Male,3,2834,0.011214435518974318,0,0,0.0,0.0
3369,SG,Male,4,2684,0.010620869771675043,0,0,0.0,0.0
3370,SG,Male,5,2662,0.010533813462071148,0,0,0.0,0.0
3371,SG,Male,6,2653,0.010498199517233192,0,0,0.0,0.0
3372,SG,Male,7,2687,0.010632741086621027,1,0,0.0003721622627465575,0.0
3373,SG,Male,8,2705,0.01070396897629694,0,0,0.0,0.0
3374,SG,Male,9,2589,0.0102449447983855,0,0,0.0,0.0
3375,SG,Male,10,2612,0.01033595821297139,0,0,0.0,0.0
3376,SG,Male,11,2529,0.010007518499465792,0,0,0.0,0.0
3377,SG,Male,12,2554,0.01010644612401567,0,0,0.0,0.0
3378,SG,Male,13,2490,0.00985319140516798,1,0,0.00040160642570281126,0.0
3379,SG,Male,14,2540,0.010051046654267738,0,0,0.0,0.0
3380,SG,Male,15,2537,0.010039175339321752,0,0,0.0,0.0
3381,SG,Male,16,2545,0.010070832179177714,1,0,0.0003929273084479371,0.0
3382,SG,Male,17,2601,0.010292430058169443,3,0,0.0011534025374855825,0.0
3383,SG,Male,18,2881,0.01140041945312809,5,0,0.0017355085039916696,0.0
3384,SG,Male,19,2860,0.011317320248506194,2,0,0.0006993006993006993,0.0
3385,SG,Male,20,3091,0.012231411499347077,9,0,0.0029116790682626984,0.0
3386,SG,Male,21,3159,0.01250049463812275,3,0,0.000949667616334283,0.0
3387,SG,Male,22,3163,0.01251632305805073,5,0,0.0015807777426493834,0.0
3388,SG,Male,23,3215,0.012722092517114479,6,0,0.0018662519440124418,0.0
3389,SG,Male,24,3438,0.013604526928099402,9,0,0.002617801047120419,0.0
3390,SG,Male,25,3496,0.013834039017055122,4,0,0.0011441647597254005,0.0
